name,split,crop_size,noisy_psnr,gaussian_psnr,bilateral_psnr,noisy_mae,gaussian_mae,bilateral_mae,noisy_residual_std,gaussian_residual_std,bilateral_residual_std
pair_00001.png,val,128,18.39959144592285,24.042335510253906,19.316574096679688,0.09837964922189713,0.049443721771240234,0.08736658096313477,0.11904974281787872,0.060493744909763336,0.10670147836208344
pair_00002.png,val,128,35.50590896606445,40.828041076660156,40.766517639160156,0.011697925627231598,0.006717400159686804,0.0066021098755300045,0.01672184094786644,0.008989298716187477,0.009072128683328629
pair_00003.png,val,128,29.956287384033203,35.79177474975586,34.24958038330078,0.021808220073580742,0.011377486400306225,0.012203812599182129,0.031517066061496735,0.015707073733210564,0.019012223929166794
pair_00004.png,val,128,24.751691818237305,30.694732666015625,27.413196563720703,0.04238632321357727,0.02152356319129467,0.028415808454155922,0.0575730986893177,0.028608126565814018,0.04224982112646103
pair_00005.png,val,128,18.62632942199707,24.472829818725586,19.66221046447754,0.09030977636575699,0.04543021321296692,0.07686315476894379,0.11640426516532898,0.05830966308712959,0.10315573215484619
pair_00006.png,val,128,31.108386993408203,36.86493682861328,36.49384689331055,0.020666424185037613,0.011091881431639194,0.01126225758343935,0.02779557555913925,0.014271221123635769,0.014922169037163258
